awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-02-24T15:00:00,2981.715,6344.278,"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}",True,13592,47.25281666666668,55.30865000000001,2023-2024,"{'id': '13', 'name': 'Old Trafford', 'pitchLength': 105.0, 'pitchWidth': 68.0}",146.546,3025.759,"{'fps': 29.97, 'id': '17857', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4f41ef77-52ca-460c-9f07-1207a529bfcf'}",26
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': '2022-2', 'primaryColor': '#B3E0FF', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#B3E0FF'}","{'id': '1', 'name': 'Premier League'}",2024-02-26T20:00:00,2908.074,6100.1,"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'home', 'primaryColor': '#7C2C3B', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2BACE3', 'secondaryTextColor': '#FFFFFF'}",True,13593,47.98965,52.47080000000001,2023-2024,"{'id': '19', 'name': 'London Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",28.695,2951.852,"{'fps': 29.97, 'id': '17973', 'videoUrl': 'epitome-staging.pff.com/en/film_room/68e5d21a-1992-4bba-b30a-50f968ca3901'}",26
"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-02-25T13:30:00,2876.911,5979.38,"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",True,13594,47.03816666666667,50.928716666666666,2023-2024,"{'id': '20', 'name': 'Molineux', 'pitchLength': 105.0, 'pitchWidth': 68.0}",54.621,2923.657,"{'fps': 29.97, 'id': '17878', 'videoUrl': 'epitome-staging.pff.com/en/film_room/bdc8d27c-73df-4b0c-90ec-d41fb3243c34'}",26
"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,2945.112,6068.536,"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}",True,13595,47.07208333333334,50.79525,2023-2024,"{'id': '112', 'name': 'Brentford Community Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",120.787,3020.821,"{'fps': 29.97, 'id': '18148', 'videoUrl': 'epitome-staging.pff.com/en/film_room/2778502f-e2b8-4051-a591-53c159a4cae9'}",27
"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': '2023 Away', 'primaryColor': '#fffe33', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#fffe33'}","{'id': '1', 'name': 'Premier League'}",2024-03-03T13:00:00,3124.992,6243.243,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",False,13596,51.68613333333334,51.07218333333334,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",23.824,3178.912,"{'fps': 29.97, 'id': '18199', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5773c3cd-1eab-4bd9-9337-84c4d01e4c6b'}",27
"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'home', 'primaryColor': '#7C2C3B', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2BACE3', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,3032.699,6290.39,"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13597,49.16805,53.54188333333334,2023-2024,"{'id': '9', 'name': 'Goodison Park', 'pitchLength': 100.5, 'pitchWidth': 68.0}",82.616,3077.877,"{'fps': 29.97, 'id': '18149', 'videoUrl': 'epitome-staging.pff.com/en/film_room/02387c82-2e58-40a4-9b34-293d61d46666'}",27
"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': '2022 Away', 'primaryColor': '#f35442', 'primaryTextColor': '#000000', 'secondaryColor': '#f35442', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,3094.661,6108.509,"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}",True,13598,49.03681666666667,49.18086666666667,2023-2024,"{'id': '25', 'name': 'Craven Cottage', 'pitchLength': 100.0, 'pitchWidth': 65.0}",152.452,3157.657,"{'fps': 29.97, 'id': '18150', 'videoUrl': 'epitome-staging.pff.com/en/film_room/589c9379-f452-4931-ad33-e10f829620fd'}",27
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': '2022', 'primaryColor': '#93BDE4', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#93BDE4'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T17:30:00,3270.503,6413.614,"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}",True,13599,53.16871666666667,51.6589,2023-2024,"{'id': '117', 'name': 'Kenilworth Road', 'pitchLength': 100.0, 'pitchWidth': 66.0}",80.38,3314.08,"{'fps': 29.97, 'id': '18154', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3736dc61-6307-4b0d-a227-a92c0dc41e44'}",27
"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-03T15:30:00,2966.233,6234.868,"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13600,48.25436666666667,53.48291666666668,2023-2024,"{'id': '12', 'name': 'Etihad Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",70.971,3025.893,"{'fps': 29.97, 'id': '18200', 'videoUrl': 'epitome-staging.pff.com/en/film_room/7457e668-cab3-40c3-9c19-0464c30eda16'}",27
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'alt-1', 'primaryColor': '#7E1620', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2B5D57', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,3055.155,6138.638,"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'home', 'primaryColor': '#000000', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13601,48.04638333333334,50.08396666666667,2023-2024,"{'id': '14', 'name': ""St James' Park"", 'pitchLength': 105.0, 'pitchWidth': 68.0}",172.372,3133.6,"{'fps': 29.97, 'id': '18151', 'videoUrl': 'epitome-staging.pff.com/en/film_room/00507b45-08b0-4e5f-be83-0d6dcda721a9'}",27
"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'alt-5', 'primaryColor': '#9999ff', 'primaryTextColor': '#000000', 'secondaryColor': '#9999ff', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,2948.114,6363.997,"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}",True,13602,46.047716666666666,55.76798333333333,2023-2024,"{'id': '120', 'name': 'City Ground', 'pitchLength': 105.0, 'pitchWidth': 71.0}",185.251,3017.918,"{'fps': 29.97, 'id': '18152', 'videoUrl': 'epitome-staging.pff.com/en/film_room/88ba87d2-26aa-4590-9e89-08d85d3987c9'}",27
"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': '2023 Away', 'primaryColor': '#ADFF2F', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ADFF2F'}","{'id': '1', 'name': 'Premier League'}",2024-03-04T20:00:00,3064.965,6130.797,"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13603,49.99721666666667,50.124,2023-2024,"{'id': '16', 'name': 'Bramall Lane', 'pitchLength': 101.0, 'pitchWidth': 68.0}",65.132,3123.357,"{'fps': 29.97, 'id': '18351', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a97c1d5e-54d6-49e5-8814-b92e5c16b686'}",27
"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'ALT-2', 'primaryColor': '#FF0804', 'primaryTextColor': '#0051FF', 'secondaryColor': '#0051FF', 'secondaryTextColor': '#FF0804'}","{'id': '1', 'name': 'Premier League'}",2024-03-02T15:00:00,3072.405,6245.812,"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}",False,13604,48.11365000000001,52.07261666666667,2023-2024,"{'id': '1', 'name': 'The Tottenham Hotspur Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",185.586,3121.455,"{'fps': 29.97, 'id': '18153', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f59f63bb-5c12-479a-86d9-8263ab1ce452'}",27
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': '2022', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-09T17:30:00,3044.445,6349.382,"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13605,50.60228333333334,54.30485,2023-2024,"{'id': '3', 'name': 'Emirates Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",8.308,3091.091,"{'fps': 29.97, 'id': '18466', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e634b74e-6c00-4899-a928-1f473c771dad'}",28
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-10T13:00:00,2824.424,6177.478,"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}",True,13606,46.0555,55.02113333333333,2023-2024,"{'id': '4', 'name': 'Villa Park', 'pitchLength': 105.0, 'pitchWidth': 68.0}",61.094,2876.21,"{'fps': 29.97, 'id': '18534', 'videoUrl': 'epitome-staging.pff.com/en/film_room/484e5316-47ae-49a4-982e-7a9a56aeedbd'}",28
"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': '2023 Away', 'primaryColor': '#FFFF00', 'primaryTextColor': '#FF0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '1', 'name': 'Premier League'}",2024-03-09T15:00:00,3165.866,6470.971,"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': 'home', 'primaryColor': '#E20613', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13607,49.61016666666667,53.64864999999999,2023-2024,"{'id': '2', 'name': 'Vitality Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",189.256,3252.052,"{'fps': 29.97, 'id': '18463', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e25a3fc6-8e7b-410a-8df0-5dbecdf871fa'}",28
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '1', 'name': 'Premier League'}",2024-03-10T14:00:00,3066.867,6256.423,"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'home', 'primaryColor': '#0A55A2', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13608,48.064733333333336,52.00145,2023-2024,"{'id': '5', 'name': 'Amex Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",182.983,3136.336,"{'fps': 29.97, 'id': '18536', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0bd42172-2ad1-4e40-847f-7adad48be644'}",28
"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'alt home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2024-03-11T20:00:00,3050.683,6207.107,"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}",False,13609,49.49948333333334,51.75396666666666,2023-2024,"{'id': '7', 'name': 'Stamford Bridge', 'pitchLength': 103.0, 'pitchWidth': 67.5}",80.714,3101.869,"{'fps': 29.97, 'id': '18656', 'videoUrl': 'epitome-staging.pff.com/en/film_room/9f72a270-31b7-45b3-b067-a4069acf8737'}",28
"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': '2022 Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff4000', 'secondaryColor': '#002244', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2024-03-09T15:00:00,3035.402,6230.23,"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'home', 'primaryColor': '#DF2443', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}",True,13610,49.23868333333333,52.46411666666666,2023-2024,"{'id': '8', 'name': 'Selhurst Park', 'pitchLength': 101.0, 'pitchWidth': 68.0}",81.081,3082.383,"{'fps': 29.97, 'id': '18464', 'videoUrl': 'epitome-staging.pff.com/en/film_room/68da37bc-fd9d-4c5b-a596-d7818be176a7'}",28
"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-10T15:45:00,2939.005,6238.271,"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13611,47.82391666666667,54.2865,2023-2024,"{'id': '11', 'name': 'Anfield', 'pitchLength': 101.0, 'pitchWidth': 68.0}",69.57,2981.081,"{'fps': 29.97, 'id': '18540', 'videoUrl': 'epitome-staging.pff.com/en/film_room/531824c2-c707-4860-b5ec-c314c75efb68'}",28
"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-09T12:30:00,2977.477,6002.168,"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}",False,13612,49.12968333333333,49.43053333333333,2023-2024,"{'id': '13', 'name': 'Old Trafford', 'pitchLength': 105.0, 'pitchWidth': 68.0}",29.696,3036.336,"{'fps': 29.97, 'id': '18462', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4dc54514-0c4c-4b04-bef3-7b39e809c16a'}",28
"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'alt-1', 'primaryColor': '#F7EB69', 'primaryTextColor': '#000000', 'secondaryColor': '#A44458', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-10T14:00:00,3070.938,6354.955,"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'home', 'primaryColor': '#7C2C3B', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2BACE3', 'secondaryTextColor': '#FFFFFF'}",True,13613,48.146483333333336,53.5035,2023-2024,"{'id': '19', 'name': 'London Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",182.149,3144.745,"{'fps': 29.97, 'id': '18537', 'videoUrl': 'epitome-staging.pff.com/en/film_room/39af7e47-1a6c-4da5-a32f-2be0e062968a'}",28
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'alt-2', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-03-09T15:00:00,3231.899,6542.61,"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13614,51.05385,54.09966666666666,2023-2024,"{'id': '20', 'name': 'Molineux', 'pitchLength': 105.0, 'pitchWidth': 68.0}",168.668,3296.63,"{'fps': 29.97, 'id': '18465', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3db61c66-5c5f-4a85-aef6-048bc9116799'}",28
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': '2022-2', 'primaryColor': '#B3E0FF', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#B3E0FF'}","{'id': '1', 'name': 'Premier League'}",2024-03-16T15:00:00,3147.948,6641.908,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",True,13617,51.075516666666665,57.76943333333334,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",83.417,3175.742,"{'fps': 29.97, 'id': '18773', 'videoUrl': 'epitome-staging.pff.com/en/film_room/1c03d50d-1e6f-4df0-b875-35ff0b11b4b0'}",29
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'away', 'primaryColor': '#2B5251', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#313338', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-03-16T17:30:00,2839.873,5982.983,"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}",True,13620,47.169383333333336,52.09543333333333,2023-2024,"{'id': '25', 'name': 'Craven Cottage', 'pitchLength': 100.0, 'pitchWidth': 65.0}",9.71,2857.257,"{'fps': 29.97, 'id': '18784', 'videoUrl': 'epitome-staging.pff.com/en/film_room/72a1c1ec-2a1d-4b4c-a516-103071d14bfd'}",29
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': '2023 Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#003366', 'secondaryColor': '#99ffff', 'secondaryTextColor': '#003366'}","{'id': '1', 'name': 'Premier League'}",2024-03-16T15:00:00,2889.589,6104.371,"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}",True,13621,48.03746666666667,53.231033333333336,2023-2024,"{'id': '117', 'name': 'Kenilworth Road', 'pitchLength': 100.0, 'pitchWidth': 66.0}",7.341,2910.509,"{'fps': 29.97, 'id': '18775', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4a183284-c099-4262-8534-bc681b407821'}",29
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}","{'id': '1', 'name': 'Premier League'}",2024-02-20T19:30:00,2935.202,6056.356,"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13510,47.42798333333334,51.6027,2023-2024,"{'id': '12', 'name': 'Etihad Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",89.523,2960.194,"{'fps': 29.97, 'id': '17793', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c25d1cba-1284-4143-8f2f-51aab04fdf05'}",18
